,id,zip,file name,entry,Description,CPV,URI
2149,2149,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221108_040108_1.atom,443,"Constituye el objeto del contrato la contratación por procedimiento contrato menor de los servicios de la elaboración, emisión y difusión de boletines de predicción de aludes a través del centro A Lurte de prevención de accidentes en montaña.","['[80510000, 71351000]']",https://contrataciondelestado.es/wps/wcm/connect/c41842cc-e90d-4515-ac41-26f52dbb0778/DOC20211126110859PRESCRIPCIONES+ADMINISTRATIVAS.pdf?MOD=AJPERES
2150,2150,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221108_040108.atom,273,Servicio de Difusión de las Denominaciones de Origen e Indicaciones Geográficas Protegidas de Extremadura y la marca promocional Alimentos de Extremadura a través de un evento gastronómico en Acyre Madrid 2022,['79900000.0'],https://contrataciondelestado.es/wps/wcm/connect/3d4971d2-028c-483d-8acf-afc67d74f03a/DOC20221028142843EASP22+057+PCAP.pdf?MOD=AJPERES
2151,2151,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221108_040108.atom,170,"la prestación de Servicios consistentes en el mantenimiento y suministro de piezas del equipo purificador de agua “ELIX Advantage 3” que dispone el Laboratorio municipal, para la realización de sus actividades de análisis de muestras de aguas y alimentos y preparación de medios de cultivo, que se desarrollan en el Servicio de Salud del Ayuntamiento de Alcobendas.",['50800000.0'],https://contrataciondelestado.es/wps/wcm/connect/42fccb2a-5517-471a-9448-5f3fe0adb5ed/DOC20221014131807Informe+Necesidad.pdf?MOD=AJPERES
2152,2152,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221109_040355_1.atom,472,"Realización de análisis isotópicos de los elementos nitrógeno, carbono y oxígeno en especies químicas disueltas en agua y en materia orgánica particulada financiado con cargo al Mecanismo de Recuperación y Resiliencia (MMR)",['73111000.0'],https://contrataciondelestado.es/wps/wcm/connect/b4f9f2d8-edbd-418e-af32-963550c93fd4/DOC202210141154584+PCAP.pdf?MOD=AJPERES
2154,2154,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221109_040355.atom,212,"Servicios de vigilancia y seguridad necesarios para el cuidado de las instalaciones y del material de la Feria del Libro de Sevilla 2022 y la primera edición de HispaLit. Festival de literatura en español de Sevilla, a desarrollar en la ciudad de Sevilla entre el 27 de octubre y el 6 de noviembre de 2022","['[79714100, 79710000, 79711000]']",https://contrataciondelestado.es/wps/wcm/connect/6ae75fe6-0be7-4f1a-816d-eb8e02372e7a/DOC20221021134549cond+admvas.pdf?MOD=AJPERES
2155,2155,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221109_040355.atom,208,Contratación de asistencia técnica para la redacción de dos proyectos técnicos de “reforma de las instalaciones del servicio de recogida de residuos municipales de la Deputación Provincial de Ourense localizadas en Muiños” y de “reforma de las instalaciones del servicio de recogida de residuos municipales de la Deputación Provincial de Ourense localizadas en Xinzo de Limia”,['71300000.0'],https://contrataciondelestado.es/wps/wcm/connect/43a17bf3-ae26-474c-8714-b5c4364ff698/DOC20221028091406Propuesta_de_contratacion.pdf?MOD=AJPERES
2156,2156,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221109_040355.atom,155,"Redacción proyecto y estudio de seguridad y salud en la instalación y suministro de sistemas paciente/enfermera, control de errantes, infraestructura de red, Wifi y telefonía DECT en la Residencia de Personas Mayores HOGAR DOZ",['71000000.0'],https://contrataciondelestado.es/wps/wcm/connect/279dbcf9-713f-482a-a0e3-cbd94cbb6500/DOC20221026132133PPT_Proyecto_TA22100.pdf?MOD=AJPERES
2157,2157,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221109_040355.atom,93,"Servicio de asistencia, información y venta a los visitantes del stand propio del ICAS, stand del Servicio de Archivo, Hemeroteca y Publicaciones adscrito al ICAS, en la Feria del Libro de Sevilla, 2022.","['[79342320, 79952000]']",https://contrataciondelestado.es/wps/wcm/connect/cbbec503-2498-4a1c-94c5-0320100c30bd/DOC20221021081915condiciones+administrativas.pdf?MOD=AJPERES
2158,2158,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221111_040117_6.atom,33,Adquisición de un sistema de ilumación portátil y una cámara termográfica necesarios para el servicio de contraincendios del Aeródromoo de la BNR que presta apoyo al tránsito de las aeronaves que participan en O.M.P.,['35125300.0'],https://contrataciondelestado.es/wps/wcm/connect/3edf6642-83d2-428e-892e-29c86c04f4a7/DOC20221025135717DECLARACION+RESPONSABLE+SUMINISTROS.pdf?MOD=AJPERES
2161,2161,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221111_040117_4.atom,288,"Servicio de organización de coloquios, conferencias, ponencias, clases magistrales, que tendrán lugar con motivo de la celebración de la 19º Edición del Festival de Cine Europeo de la Ciudad de Sevilla.",['80522000.0'],https://contrataciondelestado.es/wps/wcm/connect/fe1a5016-78d6-4183-b374-e3e19232bce5/DOC20221017182617condiciones+admvas.pdf?MOD=AJPERES
2163,2163,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221111_040117_3.atom,333,"Suministro herramientas de material de jardinería para el Programa de Fomento de Empleo Juvenil, línea subvención cualificación jóvenes, en colaboración con las corporaciones locales. Ayuntamiento de Arganda del Rey.",['16160000.0'],https://contrataciondelestado.es/wps/wcm/connect/402650c8-e304-4dfe-9db9-0288dc53dc9f/DOC20221020101316PCAP.pdf?MOD=AJPERES
2165,2165,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221111_040117_1.atom,321,Realización de revisiones periódicas mínimas obligatorias de los dispositivos de protección contra el rayo (pararrayos) del edificio de la sede del Consell Jurídic Consultiu de la Comunitat Valenciana.,['50711000.0'],https://contrataciondelestado.es/wps/wcm/connect/c9a7d932-5fcb-4e6e-b44d-275110e5b8f4/DOC20221014085718003CondicionesAdvasPARARRAYOS.pdf?MOD=AJPERES
2168,2168,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221111_040117.atom,436,Contrato de obras de PAVIMENTACIÓN TRAMO DE CAMINO CARASOLS derivado del SDA 2 de Obras de sistema dinámico de adquisición para la ejecución de obras de adecuación y reurbanización de viales y parques y jardines del término municipal de Riba-roja de Túria (Ctto 46/2022 – SDA 2/2020). ,['45233251.0'],https://contrataciondelestado.es/wps/wcm/connect/45351c7b-2de8-434d-9ad4-27ea256e76b3/DOC2022090609292001_Memoria+Justificativa+Contrato+derivado+SDA.pdf?MOD=AJPERES
2170,2170,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221112_040117.atom,116,"Contratación Necesidades técnicas de sonido actuación de flamenco ""Cía. Natalia Segura"" en el teatro municipal FG Lorca de Castilleja de Guzmán. Actuación musical dentro del Programa de Fomento y Cooperación Cultural Municipal ( Diputaciónde Sevilla).16/11/2022",['51313000.0'],https://contrataciondelestado.es/wps/wcm/connect/8a0e4aa8-23a3-407e-94a4-a4fe6dfba8d6/DOC202211111407401668172059233_Informe_de_Alcaldia.pdf?MOD=AJPERES
2175,2175,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221115_040109.atom,340,"Contratación de un equipo de cine con personal técnico cualificado, compuesto por pantalla, proyector y sonido, así como los gastos derivados de los derechos de autor y licencia de emisión pública, dentro del programa CICLOCINE 2022 (Edición III).",['92100000.0'],https://contrataciondelestado.es/wps/wcm/connect/6dcd7946-d6c7-4260-96fe-bd55601b1245/DOC202211081229061667906945429_Informe_de_Alcaldia.pdf?MOD=AJPERES
2177,2177,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221116_040101_3.atom,67,contrato de servicio para el funcionamiento de las instalaciones de electricidad y telecomunicaciones dentro de la fase de arranque de actividad del Centro de Exposiciones Ferias y Convenciones de Córdoba.,['50711000.0'],https://contrataciondelestado.es/wps/wcm/connect/2cd89339-425e-4c62-b378-b2731a058a1f/DOC20221031125631memoria+justificativa+contrato+Funcio+Electricidad+FIRMADA.pdf?MOD=AJPERES
2180,2180,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221122_040104_11.atom,374,Servicio de redacción del proyecto básico y de ejecución y estudio de Seguridad y Salud de la obra de adecuación de la galería de encauzamiento del cauce de la Esgueva para su puesta en valor y  uso turístico.,['71200000.0'],https://contrataciondelestado.es/wps/wcm/connect/1f4ca9c9-9130-43e7-aa43-beca8ad9f716/DOC20221013145224PPT_Cauce+Esgueva+.pdf?MOD=AJPERES
2181,2181,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221122_040104_11.atom,357,Contratación del “Ejecución de las obras de repintado de la señalización horizontal del vial de acceso y el vial 6 del área empresarial conocida como Expacionavalmoral en la localidad de Navalmoral de la Mata (Cáceres)”.,"['[44113900, 45233141, 44811000, 34922000]']",https://contrataciondelestado.es/wps/wcm/connect/4020ba3b-c394-4740-acb6-e3fa23dc19d8/DOC20221108132820FEI22+021+PCAP+DEF.pdf?MOD=AJPERES
2183,2183,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221122_040104_11.atom,299,"se plantea la actuación en la localidad de Matachana, en su sistema de abastecimiento, recuperando un sondeo que actualmente no funciona correctamente a fin de garantizar el suministro de agua a los habitantes.",['45122000.0'],https://contrataciondelestado.es/wps/wcm/connect/5083aa39-69f8-49b2-927c-43233e8a74f0/DOC20221104142054PLIEGO+CLAUSULAS+ADMINISTRATIVAS.pdf?MOD=AJPERES
2184,2184,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221122_040104_9.atom,435,"Es necesario la realización de modelo anatómico 3D de antebrazos para planificación Quirúrgica de un trabajador protegido por la Mutua. Debido a las especificaciones técnicas del servicio no se han podido pedir tres presupuestos. Por razones técnicas solamente puede prestarse este servicio por parte de EUREQA MEDICINA Y CIRUGIA S.L. Conforme al valor estimado y el plazo de ejecución el procedimiento de contratación a seguir es una adjudicación directa. La necesidad esta
justificada y valorada y los precios son acordes al mercado.",['85150000.0'],https://contrataciondelestado.es/wps/wcm/connect/8574b89c-129a-417d-94db-3505bd860cb6/DOC20221117094102EUREQA+3D.pdf?MOD=AJPERES
2185,2185,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221122_040104_8.atom,11,"Suministro de 2 frigoríficos de tipo “bajo encimera” para el mantenimiento y custodia de las muestras de saliva cuando se realizan los controles de drogas que se efectúan en la vía pública o en la Comisaria de la Policía Local, por parte de la Unidad de Atestados, para su posterior remisión al laboratorio concertado",['39721200.0'],https://contrataciondelestado.es/wps/wcm/connect/e62542a8-8646-48be-b4cb-dcea92f58b0e/DOC20221108102123INFORME+NECESIDAD+NEVERA+MUESTRA+DROGAS.pdf?MOD=AJPERES
2186,2186,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221122_040104_7.atom,432,Establecimiento Comandancia de Obras. TC 507-44/22 Reparación  instalaciones comunes tras derrumbe falso techo (22-1998)(Contrato menor de obras en virtud de los artículos 13 Y 118.1 de la Ley 09/2017 LCSP) ,['45216200.0'],https://contrataciondelestado.es/wps/wcm/connect/81fee51c-a909-4e25-a35f-928c2807ba4a/DOC2022110711494022-1998+CONDICIONES+ADTIVAS+PARTICULARES.pdf?MOD=AJPERES
2187,2187,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221122_040104_5.atom,381,"Suministro en régimen de alquiler, incluido el transporte y la afinación de instrumentos musicales historicistas para llevar a cabo algunos conciertos y ensayos programados en la temporada 2022-2023 del Espacio Turina",['37300000.0'],https://contrataciondelestado.es/wps/wcm/connect/32b0f391-87e4-4c63-a9ca-707dd3f251d5/DOC20220923131327condiciones+admvas.pdf?MOD=AJPERES
2188,2188,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221122_040104_5.atom,369,Cursos para personal del Centro de Sistemas y Tecnologías de la Información y las Comunicaciones del Ministerio de Defensa: Administración Windows server 2019 (modalidad on line)  y Administración Internet Information Server (modalidad on line y/o presencial),['79632000.0'],https://contrataciondelestado.es/wps/wcm/connect/7b93d8d1-a58c-4fbf-bf3d-95ca41c9c4c8/DOC20221027120421Documento+Licitacion+02248.pdf?MOD=AJPERES
2189,2189,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221122_040104_5.atom,332,"Ejecución de la actividad ""Jumping y Paintball"" a realizar el día 18 de noviembre de 2022, incluida en el Proyecto Lcal de Juventud Territorio Joven 22.23 de la Diputación de Sevilla. convocatoria 2022",['92000000.0'],https://contrataciondelestado.es/wps/wcm/connect/8342c8b4-f9c1-4c24-81bf-a248f0eb2619/DOC202211181237191668771432673_Informe_de_Alcaldia.pdf?MOD=AJPERES
2190,2190,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221122_040104_5.atom,252,"Desplazamiento en autobús los días 18 y 19 de noviembre de 2022, a la actividad ""Jumping y Paintball"", incluida en el  Proyecto Local de Juventud territorio joven 22.23 de la Diputación de Sevilla, convocatoria 2022.",['60100000.0'],https://contrataciondelestado.es/wps/wcm/connect/ec892846-f41c-4e5c-b223-36f0a80b0c9a/DOC202211181259181668772755957_Informe_de_Alcaldia.pdf?MOD=AJPERES
2191,2191,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221122_040104_4.atom,362,"Redacción de Proyecto ""(PEE) P. reh. z infantil, aparcarc. aceras y otras zonas de act z. c/ doctor fleming"", así como dirección de obra durante su ejecución ,estudio y coordinación de seguridad y salud, actuación incluída dentro del Programa de Fomento de Empleo Agrario, Plan Generador de Empleo estable ejercicio 2022 (P.G.E.E.-2022)",['71000000.0'],https://contrataciondelestado.es/wps/wcm/connect/d193e330-6728-4908-ba58-abdeb65e004c/DOC202211181438441668778723897_Informe_de_Alcaldia.pdf?MOD=AJPERES
2192,2192,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221122_040104_3.atom,196,"El objeto del servicio es la contratación de servicio de adornos florales en el barrio de la Judería con motivo de las fiestas navideñas, durante el periodo comprendido entre el 1 de diciembre de 2022 y el 6 de enero de 2023, ambos inclusive.
Estos adornos florales deberán instalarse en maceteros ornamentales de un mínimo de un metro de diámetro. Igualmente deberán ir colocadas plantas formando una composición ornamental navideña, que deberá incluir, como mínimo, un árbol o arbusto de una altura no inferior a 1,50 metros, así como plantas, musgo, adornos florales y sistema autónomo y programable de iluminación LED.
La ubicación de los mismos será en distintos puntos del barrio de la Judería, en zonas que no perjudiquen al tráfico tanto de personas como de vehículos y de acuerdo con las indicaciones de la Delegación de Casco Histórico y de la  Delegación de Vía Pública del Ayuntamiento de Córdoba.","['[3000000, 3121210]']",https://contrataciondelestado.es/wps/wcm/connect/0338fe5f-ea1e-4f59-a912-7cd0b68ff4e5/DOC20221109142202MEMORIA+CONTRATO+ADORNO+FLORAL+CH+NAVIDAD+2022.pdf?MOD=AJPERES
2193,2193,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221122_040104_1.atom,229,"Suministro de una plataforma eléctrica móvil, y el correspondiente cargador de batería para la misma, para traslado de equipos pesados entre taller de la Jefatura de Mantenimiento del Arsenal de Las Palmas y buques.",['34514700.0'],https://contrataciondelestado.es/wps/wcm/connect/2a4c6aca-37f8-4f4a-b068-c026c78adc80/DOC20221109131626CONDICIONES+CONTRACTUALES+1339+.pdf?MOD=AJPERES
