,zip,file name,entry,Description,CPV,URI,processed_description,lowercase_description
1229,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221018_111927_5.atom,251,"Contratación de una entidad o empresa para la grabación de tres videoclips musicales para la promoción de la música joven local, en el marco del proyecto Dinamomusic de la Delegación de Juventud, aprobado por acuerdo 691/22, de 27 de junio, de Junta de Gobierno Local.",['98000000.0'],https://contrataciondelestado.es/wps/wcm/connect/d2ce7f4b-240c-4f1c-81ef-472f79e49e1d/DOC2022092811045002+MEMORIA+JUSTIF.pdf?MOD=AJPERES,contratación entidad emprés grabación tres videoclips musical promoción músico joven local   marco proyecto dinamomusic delegación juventud   aprobado acuerdo      junto gobierno local,"contratación de una entidad o empresa para la grabación de tres videoclips musicales para la promoción de la música joven local, en el marco del proyecto dinamomusic de la delegación de juventud, aprobado por acuerdo 691/22, de 27 de junio, de junta de gobierno local."
1230,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221019_040053_3.atom,182,"contratar al concertista de piano flamenco Pedro Ricardo Miño Bastos para el concierto de la Banda Sinfónica Municipal de Sevilla el 21 de julio de 2022, en el acto de apertura de la Velá de Santa Ana 2022",['92310000.0'],https://contrataciondelestado.es/wps/wcm/connect/dc21cbd3-d107-4d86-9ec7-5becc7a80a8b/DOC202210181022153+CONDICIONES+ADMVAS+CORREGUIDAreport.pdf?MOD=AJPERES,contratar concertisto piano flamenco pedro ricardo miño bastos concierto banda sinfónica municipal sevillar     acto apertura velá santa ana,"contratar al concertista de piano flamenco pedro ricardo miño bastos para el concierto de la banda sinfónica municipal de sevilla el 21 de julio de 2022, en el acto de apertura de la velá de santa ana 2022"
1231,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221019_040053.atom,338,"Obras para la disminución de la densidad de arbolado y mejora de la estructura en rodales de pinar del monte de utilidad pública 427 mediante clareos y claras no comerciales y adecuación de accesos, término municipal de Muniesa (Teruel)","['[45100000, 77200000]']",https://contrataciondelestado.es/wps/wcm/connect/e27be2b8-3919-4845-8b8b-9f6afe08e9bc/DOC20220915100256TF23746_PCAP_.pdf?MOD=AJPERES,obra disminución densidad arbolado mejora estructura rodal pinar monte utilidad público   mediante clareo claro comercial adecuación acceso   término municipal muniés   teruel,"obras para la disminución de la densidad de arbolado y mejora de la estructura en rodales de pinar del monte de utilidad pública 427 mediante clareos y claras no comerciales y adecuación de accesos, término municipal de muniesa (teruel)"
1232,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221019_040053.atom,302,"El servicio objeto del presente contrato consiste en establecer un servicio de formación, asesoramiento, creación y facilitación de recursos para la promoción de la igualdad y contra la violencia de género en los Centros Públicos de Educación de Personas Adultas de la Comunidad Autónoma de Aragón. ",['80000000.0'],https://contrataciondelestado.es/wps/wcm/connect/6d651eef-d62f-4bd3-ae0f-85f7b94a06ba/DOC20220927110759PCAP+EPA+.pdf?MOD=AJPERES,servicio objeto presente contrato consistir establecer servicio formación   asesoramiento   creación facilitación recurso promoción igualdad violencia género centro público educación persona adulto comunidad autónoma aragón,"el servicio objeto del presente contrato consiste en establecer un servicio de formación, asesoramiento, creación y facilitación de recursos para la promoción de la igualdad y contra la violencia de género en los centros públicos de educación de personas adultas de la comunidad autónoma de aragón. "
1233,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221021_121515_8.atom,477,"el servicio de vigilancia y seguridad del Centro de Exposiciones,
Ferias y Convenciones de Córdoba, en adelante CEFC, durante la actividad ferial,
congresual, cultural o de otro tipo, según calendario de actividades previsto.","['[79710000, 79713000, 79714000]']",https://contrataciondelestado.es/wps/wcm/connect/393dac2e-3739-477f-8536-80bac60ff30f/DOC20221005100737Memoria+justificativa+contrato+menor+VIGILANC+FIRMADA.pdf?MOD=AJPERES,servicio vigilancia seguridad centro exposición   feria convención córdobar   adelante cefc   actividad ferial   congresual   cultural tipo   según calendario actividad previsto,"el servicio de vigilancia y seguridad del centro de exposiciones,
ferias y convenciones de córdoba, en adelante cefc, durante la actividad ferial,
congresual, cultural o de otro tipo, según calendario de actividades previsto."
1234,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221021_121515_8.atom,52,"Redacción de Pliegos para diversos Contratos relativos a actuaciones incluidas en la Estrategia DUSI de Adra"". Contrato incluido en la Estrategia de Desarrollo Sostenible e Integrado (EDUSI) del Ayuntamiento de Adra, cofinanciada en un 80% por el Fondo Europeo de Desarrollo Regional (FEDER). ",['79420000.0'],https://contrataciondelestado.es/wps/wcm/connect/85288a8f-ac4a-4307-9ba2-7a4e4c6c5d53/DOC20221019103203DOCUMENTO++NO+PLIEGOS+EN+CONTRATOS+MENORES.pdf?MOD=AJPERES,redacción pliego diverso contrato relativo actuación incluido estrategia dusi adra    contrato incluido estrategia desarrollo sostenible integrado   edusi   ayuntamiento adra   cofinanciado    fondo europeo desarrollo regional   feder  ,"redacción de pliegos para diversos contratos relativos a actuaciones incluidas en la estrategia dusi de adra"". contrato incluido en la estrategia de desarrollo sostenible e integrado (edusi) del ayuntamiento de adra, cofinanciada en un 80% por el fondo europeo de desarrollo regional (feder). "
1235,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221021_121515_7.atom,341,"'Suministro e implantación de un Portal de Gestión de Espacios Municipales' incluido en la Estrategia de Desarrollo Urbano Sostenible e Integrado (EDUSI) 'Alcázar de San Juan, un modelo de ciudad para el siglo XXI'; cofinanciada por el Fondo Europeo de Desarrollo Regional (FEDER) dentro del Plan Operativo Plurirregional de España para el periodo 2014-2020.","['[72400000, 48000000]']",https://contrataciondelestado.es/wps/wcm/connect/8b44de32-a0c2-43ae-a1e3-629e5c34ea53/DOC20220519123007MODELO+SOLICITUD+OFERTAS.pdf?MOD=AJPERES,suministro implantación portal gestión espacio municipal   incluido estrategia desarrollo urbano sostenible integrado   edusi   alcázar san juan   modelo ciudad siglo xxi    cofinanciado fondo europeo desarrollo regional   feder   dentro plan operativo plurirregional españa periodo  ,"'suministro e implantación de un portal de gestión de espacios municipales' incluido en la estrategia de desarrollo urbano sostenible e integrado (edusi) 'alcázar de san juan, un modelo de ciudad para el siglo xxi'; cofinanciada por el fondo europeo de desarrollo regional (feder) dentro del plan operativo plurirregional de españa para el periodo 2014-2020."
1236,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221021_121515_7.atom,34,"Servicio de traslado en autobús, visita guiada y visita guiada teatralizada para excursión organizada por la concejalía de Cultura del Ayuntamiento de Calp a Alcoi con motivo de la festividad de ""Tots Sants""","['[63513000, 92312240, 34121000, 63514000, 79998000, 92312000, 92300000]']",https://contrataciondelestado.es/wps/wcm/connect/df8216da-ddef-4ded-86b6-135098d39b71/DOC20220930100441IS.pdf?MOD=AJPERES,servicio traslado autobús   visita guiado visita guiado teatralizado excursión organizado concejalía cultura ayuntamiento calp alcoi motivo festividad   tots sants,"servicio de traslado en autobús, visita guiada y visita guiada teatralizada para excursión organizada por la concejalía de cultura del ayuntamiento de calp a alcoi con motivo de la festividad de ""tots sants"""
1237,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221021_121515_4.atom,204,Redacción de proyecto y estudio de Seguridad en instalación  de equipamiento de la red de comunicaciones de los Hogares de personas mayores  en la provincia de Zaragoza del Instituto Aragonés de Servicios Sociales,['71000000.0'],https://contrataciondelestado.es/wps/wcm/connect/7ac140f6-ea18-40ae-a321-36550a5639f6/DOC20220923131414PPT+Proyecto+Red+Comunicaciones+Hogares+DPZA+Zaragoza_csv.pdf?MOD=AJPERES,redacción proyecto estudio seguridad instalación equipamiento red comunicación hogar persona mayor provincia zaragozar instituto aragonés servicio social,redacción de proyecto y estudio de seguridad en instalación  de equipamiento de la red de comunicaciones de los hogares de personas mayores  en la provincia de zaragoza del instituto aragonés de servicios sociales
1238,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221021_121515_4.atom,104,"Coordinación de seguridad y salud para el contrato de explotación, mantenimiento y conservación de las presas de Cancho del Fresno, Ruecas, Sierra Brava, Gargáligas, Cubilar, Azud de Ruecas, Alcollarín y Búrdalo
",['71317200.0'],https://contrataciondelestado.es/wps/wcm/connect/a5cd1a99-d2c3-4f36-b062-43e3a4b3b74e/DOC20221007133246PCAP+MENOR.pdf?MOD=AJPERES,coordinación seguridad salud contrato explotación   mantenimiento conservación preso cancho fresno   rueca   sierra brava   gargáligas   cubilar   azud rueca   alcollarín búrdalo,"coordinación de seguridad y salud para el contrato de explotación, mantenimiento y conservación de las presas de cancho del fresno, ruecas, sierra brava, gargáligas, cubilar, azud de ruecas, alcollarín y búrdalo
"
1239,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221021_121515_4.atom,96,Renovación de la iluminación interior e implantación de energía renovable para autoconsumo eléctrico y domótica. Programa Operativo Plurirregional de España  POPE 2014-2020. Edusi Fuengirola mas cuidad cofinanciado  en un 80 % por Fondo Europeo De Desarrollo Regional.,"['[9332000, 31500000, 30232700, 9331200, 45310000, 31520000]']",https://contrataciondelestado.es/wps/wcm/connect/e127da22-652f-499d-aa72-cff709391954/DOC20221005143828Informe-Propuesta_Contratacion_Menor-47.pdf?MOD=AJPERES,renovación iluminación interior implantación energío renovable autoconsumo eléctrico domótico   programa operativo plurirregional españa pope    edusi fuengirola mas cuidad cofinanciado    fondo europeo desarrollo regional,renovación de la iluminación interior e implantación de energía renovable para autoconsumo eléctrico y domótica. programa operativo plurirregional de españa  pope 2014-2020. edusi fuengirola mas cuidad cofinanciado  en un 80 % por fondo europeo de desarrollo regional.
1240,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221021_121515_3.atom,124,Servicios docentes para impartir el módulo MF0977_2 “Lengua extranjera profesional para la gestión administrativa en la relación con el cliente” del certificado de profesionalidad ADGG0208 “ACTIVIDADES ADMINISTRATIVAS EN RELACIÓN CON EL CLIENTE”,['80580000.0'],https://contrataciondelestado.es/wps/wcm/connect/7a188a98-2afb-42c6-87f5-28ef36833fe0/DOC20220908083652menor+serveis+42022+signat.pdf?MOD=AJPERES,servicio docente impartir módulo mf   lengua extranjero profesional gestión administrativo relación cliente   certificado profesionalidad adgg   actividad administrativo relación cliente,servicios docentes para impartir el módulo mf0977_2 “lengua extranjera profesional para la gestión administrativa en la relación con el cliente” del certificado de profesionalidad adgg0208 “actividades administrativas en relación con el cliente”
1241,contratosMenoresPerfilesContratantes_2022.zip,contratosMenoresPerfilesContratantes_20221021_121515_1.atom,73,"Mejora geométrica y replanteo de las líneas límite de términos municipales de la provincia de Teruel, sobre los que se apoyan Montes de Utilidad Pública del entorno del término municipal de Calamocha, y que facilitarán el deslinde administrativo de los MUP",['71356200.0'],https://contrataciondelestado.es/wps/wcm/connect/2731fd65-3e4f-4906-a085-632505d62ae3/DOC20220927085314TF23761+PCAP.pdf?MOD=AJPERES,mejora geométrico replanteo línea límite término municipal provincia teruel   apoyar monte utilidad público entorno término municipal calamocha   facilitar deslinde administrativo mup,"mejora geométrica y replanteo de las líneas límite de términos municipales de la provincia de teruel, sobre los que se apoyan montes de utilidad pública del entorno del término municipal de calamocha, y que facilitarán el deslinde administrativo de los mup"
